filename	acq_time	operator	randstr	n_volumes	has_norf
anat/sub-08_ses-1_T1w.nii.gz	1800-01-01T11:22:21.112500	n/a	9ef28b9e	1	n/a
fmap/sub-08_ses-1_acq-MESE_dir-AP_echo-1_epi.nii.gz	1800-01-01T11:28:13.090000	n/a	db5ccb6c	3	n/a
fmap/sub-08_ses-1_acq-MESE_dir-AP_echo-2_epi.nii.gz	1800-01-01T11:28:13.090000	n/a	db5ccb6c	3	n/a
fmap/sub-08_ses-1_acq-MESE_dir-AP_echo-3_epi.nii.gz	1800-01-01T11:28:13.090000	n/a	db5ccb6c	3	n/a
fmap/sub-08_ses-1_acq-MESE_dir-AP_echo-4_epi.nii.gz	1800-01-01T11:28:13.090000	n/a	db5ccb6c	3	n/a
fmap/sub-08_ses-1_acq-MESE_dir-AP_echo-5_epi.nii.gz	1800-01-01T11:28:13.090000	n/a	db5ccb6c	3	n/a
fmap/sub-08_ses-1_acq-MESE_dir-AP_epi.nii.gz	1800-01-01T11:28:13.090000	n/a	db5ccb6c	3	n/a
fmap/sub-08_ses-1_acq-MESE_dir-PA_echo-1_epi.nii.gz	1800-01-01T11:29:45.810000	n/a	8332644f	3	n/a
fmap/sub-08_ses-1_acq-MESE_dir-PA_echo-2_epi.nii.gz	1800-01-01T11:29:45.810000	n/a	8332644f	3	n/a
fmap/sub-08_ses-1_acq-MESE_dir-PA_echo-3_epi.nii.gz	1800-01-01T11:29:45.810000	n/a	8332644f	3	n/a
fmap/sub-08_ses-1_acq-MESE_dir-PA_echo-4_epi.nii.gz	1800-01-01T11:29:45.810000	n/a	8332644f	3	n/a
fmap/sub-08_ses-1_acq-MESE_dir-PA_echo-5_epi.nii.gz	1800-01-01T11:29:45.810000	n/a	8332644f	3	n/a
fmap/sub-08_ses-1_acq-MESE_dir-PA_epi.nii.gz	1800-01-01T11:29:45.810000	n/a	8332644f	3	n/a
fmap/sub-08_ses-1_acq-MEGE_dir-PA_echo-1_sbref.nii.gz	1800-01-01T11:31:01.380000	n/a	f7e8554d	1	n/a
